"REF_DATE","GEO","DGUID","Seasonality","Credit liabilities of households","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014-01","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","451837","","","","0"
"2014-02","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","450926","","","","0"
"2014-03","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","451795","","","","0"
"2014-04","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","452021","","","","0"
"2014-05","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","454704","","","","0"
"2014-06","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","457172","","","","0"
"2014-07","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","458479","","","","0"
"2014-08","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","459962","","","","0"
"2014-09","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","461837","","","","0"
"2014-10","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","461989","","","","0"
"2014-11","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","461876","","","","0"
"2014-12","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","463635","","","","0"
"2015-01","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","461322","","","","0"
"2015-02","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","459826","","","","0"
"2015-03","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","461692","","","","0"
"2015-04","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","463338","","","","0"
"2015-05","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","467297","","","","0"
"2015-06","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","470646","","","","0"
"2015-07","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","470989","","","","0"
"2015-08","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","471577","","","","0"
"2015-09","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","472807","","","","0"
"2015-10","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","471942","","","","0"
"2015-11","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","472281","","","","0"
"2015-12","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","473253","","","","0"
"2016-01","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","470385","","","","0"
"2016-02","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","468328","","","","0"
"2016-03","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","469678","","","","0"
"2016-04","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","471812","","","","0"
"2016-05","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","474350","","","","0"
"2016-06","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","476665","","","","0"
"2016-07","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","476936","","","","0"
"2016-08","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","475082","","","","0"
"2016-09","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","474917","","","","0"
"2016-10","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","475635","","","","0"
"2016-11","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","475961","","","","0"
"2016-12","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","479246","","","","0"
"2017-01","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","476367","","","","0"
"2017-02","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","474825","","","","0"
"2017-03","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","476715","","","","0"
"2017-04","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","477940","","","","0"
"2017-05","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","481525","","","","0"
"2017-06","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","484670","","","","0"
"2017-07","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","486449","","","","0"
"2017-08","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","485896","","","","0"
"2017-09","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","486294","","","","0"
"2017-10","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","486193","","","","0"
"2017-11","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","486720","","","","0"
"2017-12","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","488396","","","","0"
"2018-01","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","484613","","","","0"
"2018-02","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","483025","","","","0"
"2018-03","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","483778","","","","0"
"2018-04","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","484256","","","","0"
"2018-05","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","489421","","","","0"
"2018-06","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","492493","","","","0"
"2018-07","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","493922","","","","0"
"2018-08","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","494701","","","","0"
"2018-09","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","496604","","","","0"
"2018-10","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","496848","","","","0"
"2018-11","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","498359","","","","0"
"2018-12","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","497984","","","","0"
"2019-01","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","493616","","","","0"
"2019-02","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","493280","","","","0"
"2019-03","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","494694","","","","0"
"2019-04","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","496216","","","","0"
"2019-05","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","500250","","","","0"
"2019-06","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","503373","","","","0"
"2019-07","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","504442","","","","0"
"2019-08","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","505493","","","","0"
"2019-09","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","506533","","","","0"
"2019-10","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","505601","","","","0"
"2019-11","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","505018","","","","0"
"2019-12","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","506179","","","","0"
"2020-01","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","503464","","","","0"
"2020-02","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","505948","","","","0"
"2020-03","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","499854","","","","0"
"2020-04","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","487768","","","","0"
"2020-05","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","484035","","","","0"
"2020-06","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","486269","","","","0"
"2020-07","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","486859","","","","0"
"2020-08","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","490164","","","","0"
"2020-09","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","491639","","","","0"
"2020-10","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","490806","","","","0"
"2020-11","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","492216","","","","0"
"2020-12","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","486993","","","","0"
"2021-01","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","480794","","","","0"
"2021-02","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","480255","","","","0"
"2021-03","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","480136","","","","0"
"2021-04","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","482084","","","","0"
"2021-05","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","484222","","","","0"
"2021-06","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","487551","","","","0"
"2021-07","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","486650","","","","0"
"2021-08","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","488542","","","","0"
"2021-09","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","491154","","","","0"
"2021-10","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","491342","","","","0"
"2021-11","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","498517","","","","0"
"2021-12","Canada","2016A000011124","Raw data","Chartered banks","Dollars","81","millions","6","v1231415569","1.1.2","496040","","","","0"
"2009-01","Canada","2016A000011124","Raw data","Personal loans","Dollars","81","millions","6","v1231415570","1.1.3","50906","","","","0"
"2009-02","Canada","2016A000011124","Raw data","Personal loans","Dollars","81","millions","6","v1231415570","1.1.3","51520","","","","0"
"2009-03","Canada","2016A000011124","Raw data","Personal loans","Dollars","81","millions","6","v1231415570","1.1.3","52009","","","","0"
"2009-04","Canada","2016A000011124","Raw data","Personal loans","Dollars","81","millions","6","v1231415570","1.1.3","52455","","","","0"
"2009-05","Canada","2016A000011124","Raw data","Personal loans","Dollars","81","millions","6","v1231415570","1.1.3","53180","","","","0"
"2009-06","Canada","2016A000011124","Raw data","Personal loans","Dollars","81","millions","6","v1231415570","1.1.3","54158","","","","0"
"2009-07","Canada","2016A000011124","Raw data","Personal loans","Dollars","81","millions","6","v1231415570","1.1.3","54775","","","","0"
"2009-08","Canada","2016A000011124","Raw data","Personal loans","Dollars","81","millions","6","v1231415570","1.1.3","55360","","","","0"
